name,need
Summation,Family Operations
Family Operations,Algebras
Family Operations,Families
Algebras,Operations
Families,Functions
Families,Power Set
Operations,Functions
Functions,Relations
Power Set,Set Inclusion
Relations,Ordered Pairs
Set Inclusion,Set Equality
Set Inclusion,Standardized Accounts
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Set Equality,Identity
Set Equality,Sets
Set Equality,Standardized Accounts
Standardized Accounts,Accounts
Empty Set,Set Equality
Empty Set,Standardized Accounts
Unordered Pairs,Set Specification
Identity,Objects
Sets,Objects
Accounts,Deductions
Accounts,Quantified Statements
Set Specification,Sentences
Set Specification,Set Inclusion
Deductions,Logical Statements
Quantified Statements,Logical Statements
Sentences,Sets
Logical Statements,Statements
Statements,Objects
