name,need
Conditional Dependency Graph,Graphs
Conditional Dependency Graph,Random Variables
Graphs,Relations
Random Variables,Probability Measures
Relations,Ordered Pairs
Relations,Set Inclusion
Probability Measures,Measure Space
Ordered Pairs,Set Equality
Set Inclusion,Set Equality
Measure Space,Subset Algebras
Set Equality,Identity
Set Equality,Sets
Subset Algebras,Cardinality
Subset Algebras,Set Operations
Subset Algebras,Set Specification
Subset Algebras,Subset Systems
Identity,Objects
Sets,Objects
Cardinality,Injective Functions
Cardinality,Natural Numbers
Set Operations,Algebras
Set Specification,Sentences
Set Specification,Set Inclusion
Subset Systems,Ordered Pairs
Subset Systems,Set Inclusion
Injective Functions,Functions
Natural Numbers,Functions
Algebras,Operations
Sentences,Sets
Functions,Relations
Operations,Functions
