name,need
Real Functions,Intervals
Intervals,Real Numbers
Real Numbers,Rational Numbers
Rational Numbers,Integer Numbers
Integer Numbers,Equation Solutions
Equation Solutions,Arithmetic
Equation Solutions,Equations
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Identity
Natural Numbers,Functions
Operations,Functions
Identity,Objects
Functions,Relations
Relations,Ordered Pairs
Ordered Pairs,Unordered Pairs
Unordered Pairs,Set Specification
Set Specification,Sentences
Set Specification,Set Inclusion
Sentences,Sets
Set Inclusion,Set Equality
Sets,Objects
Set Equality,Identity
Set Equality,Sets
