name,need
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Set Complements,Empty Set
Set Complements,Set Differences
Set Unions,Empty Set
Set Unions,Unordered Pairs
Empty Set,Set Specification
Set Differences,Set Specification
Unordered Pairs,Set Specification
Set Specification,Set Equality
Set Equality,Set Inclusion
Set Inclusion,Standardized Accounts
Standardized Accounts,Accounts
Accounts,Deductions
Deductions,Quantified Statements
Quantified Statements,Logical Statements
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
Sets,Names
Names,Letters
Names,Objects
