name,need
Bounded Linear Functions,Bounded Functions
Bounded Linear Functions,Linear Functions
Bounded Functions,Norms
Linear Functions,Vectors
Norms,Functionals
Vectors,Fields
Vectors,Groups
Functionals,Vectors
Functionals,Absolute Value
Fields,Groups
Groups,Algebras
Groups,Integer Numbers
Absolute Value,Length
Absolute Value,Real Numbers
Algebras,Operations
Integer Numbers,Solving Equations
Real Numbers,Integer Numbers
Operations,Functions
Solving Equations,Arithmetic
Solving Equations,Equations
Functions,Relations
Functions,Set Specification
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Objects
Relations,Ordered Pairs
Set Specification,Set Extension
Natural Numbers,Functions
Ordered Pairs,Sets
Set Extension,Identity
Sets,Objects
Identity,Objects
