name,need
Metric Space Examples,Set Specification
Metric Space Examples,Metrics
Metric Space Examples,Absolute Value
Set Specification,Set Extension
Metrics,Real Numbers
Metrics,Length Common Notions
Absolute Value,Length
Set Extension,Sets
Real Numbers,Integer Numbers
Sets,Objects
Integer Numbers,Solving Equations
Solving Equations,Arithmetic
Solving Equations,Equations
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Objects
Natural Numbers,Functions
Operations,Functions
Functions,Relations
Relations,Ordered Pairs
Ordered Pairs,Sets
