name,need
Metric Convergence,Metrics
Metric Convergence,Real Convergence
Metrics,Distance
Metrics,Real Numbers
Real Convergence,Absolute Value
Real Convergence,Real Sequences
Distance,Length Common Notions
Real Numbers,Rational Numbers
Absolute Value,Length
Absolute Value,Real Numbers
Real Sequences,Real Numbers
Real Sequences,Sequences
Rational Numbers,Integer Numbers
Sequences,Direct Products
Sequences,Function Composites
Integer Numbers,Equation Solutions
Direct Products,Natural Families
Direct Products,Natural Order
Function Composites,Functions
Equation Solutions,Arithmetic
Equation Solutions,Equations
Natural Families,Families
Natural Families,Natural Numbers
Natural Order,Natural Numbers
Functions,Relations
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Identity
Families,Functions
Families,Power Set
Natural Numbers,Functions
Relations,Ordered Pairs
Operations,Functions
Identity,Objects
Power Set,Set Inclusion
Ordered Pairs,Unordered Pairs
Set Inclusion,Set Equality
Unordered Pairs,Set Specification
Set Equality,Identity
Set Equality,Sets
Set Specification,Sentences
Set Specification,Set Inclusion
Sets,Objects
Sentences,Sets
