name,need
Generated Sigma Algebra,Set Operations
Generated Sigma Algebra,Sigma Algebras
Set Operations,Algebras
Set Operations,Set Intersections
Set Operations,Set Symmetric Differences
Set Operations,Set Unions
Sigma Algebras,Cardinality
Sigma Algebras,Subset Algebras
Algebras,Operations
Set Intersections,Set Specification
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Set Unions,Set Specification
Cardinality,Injective Functions
Cardinality,Natural Numbers
Subset Algebras,Cardinality
Subset Algebras,Set Operations
Subset Algebras,Subset Systems
Operations,Functions
Set Specification,Sentences
Set Specification,Set Inclusion
Set Complements,Set Specification
Injective Functions,Functions
Natural Numbers,Functions
Subset Systems,Ordered Pairs
Subset Systems,Power Set
Functions,Relations
Sentences,Sets
Set Inclusion,Set Equality
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Power Set,Set Inclusion
Relations,Ordered Pairs
Sets,Objects
Set Equality,Identity
Set Equality,Sets
Empty Set,Set Inclusion
Empty Set,Set Specification
Unordered Pairs,Set Specification
Identity,Objects
