name,need
Family Set Operations,Family Operations
Family Set Operations,Set Operations
Family Operations,Algebras
Family Operations,Families
Set Operations,Algebras
Set Operations,Set Intersections
Set Operations,Set Symmetric Differences
Set Operations,Set Unions
Algebras,Operations
Families,Functions
Families,Power Set
Set Intersections,Set Specification
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Set Unions,Set Specification
Operations,Functions
Functions,Relations
Power Set,Set Inclusion
Set Specification,Set Inclusion
Set Complements,Set Specification
Relations,Ordered Pairs
Set Inclusion,Empty Set
Ordered Pairs,Unordered Pairs
Empty Set,Set Equality
Unordered Pairs,Set Specification
Set Equality,Identity
Set Equality,Standardized Accounts
Identity,Objects
Standardized Accounts,Accounts
Accounts,Deductions
Accounts,Quantified Statements
Deductions,Logical Statements
Quantified Statements,Logical Statements
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Objects
Sets,Objects
