name,need
Undirected Subgraphs,Undirected Graphs
Undirected Graphs,Finite Sets
Finite Sets,Equivalent Sets
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Numbers
Equivalence Relations,Relations
Function Inverses,Function Composites
Function Inverses,Injective Functions
Function Inverses,Surjective Functions
Natural Numbers,Functions
Relations,Ordered Pairs
Function Composites,Functions
Injective Functions,Functions
Surjective Functions,Functions
Functions,Relations
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Empty Set,Set Inclusion
Empty Set,Set Specification
Unordered Pairs,Set Specification
Set Inclusion,Set Equality
Set Specification,Sentences
Set Specification,Set Inclusion
Set Equality,Identity
Set Equality,Sets
Sentences,Sets
Identity,Objects
Sets,Objects
