name,need
Classifiers,Inductors
Inductors,Datasets
Datasets,Direct Products
Direct Products,Natural Families
Direct Products,Natural Order
Natural Families,Families
Natural Families,Natural Numbers
Natural Order,Natural Numbers
Families,Functions
Families,Power Set
Natural Numbers,Empty Set
Natural Numbers,Set Intersections
Natural Numbers,Set Unions
Functions,Relations
Power Set,Set Inclusion
Empty Set,Set Equality
Set Intersections,Set Specification
Set Unions,Set Specification
Relations,Ordered Pairs
Set Inclusion,Set Equality
Set Equality,Identity
Set Equality,Sets
Set Specification,Sentences
Set Specification,Set Inclusion
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Identity,Objects
Sets,Objects
Sentences,Sets
Unordered Pairs,Set Specification
