name,need
Tree Distribution Approximation Solution,Mutual Information Graph
Tree Distribution Approximation Solution,Optimal Spanning Trees
Tree Distribution Approximation Solution,Tree Distribution Approximation
Mutual Information Graph,Mutual Information
Mutual Information Graph,Weighted Graphs
Optimal Spanning Trees,Optimization
Optimal Spanning Trees,Spanning Trees
Optimal Spanning Trees,Weighted Graphs
Tree Distribution Approximation,Distribution Approximation
Tree Distribution Approximation,Relative Entropy
Tree Distribution Approximation,Tree Distributions
Mutual Information,Relative Entropy
Weighted Graphs,Graphs
Weighted Graphs,Real Numbers
Optimization,Total Orders
Spanning Trees,Trees
Distribution Approximation,Approximation
Distribution Approximation,Probability Distributions
Relative Entropy,Cross Entropy
Relative Entropy,Entropy
Tree Distributions,Rooted Tree Distributions
Graphs,Relations
Real Numbers,Rational Numbers
Total Orders,Partial Orders
Total Orders,Set Specification
Trees,Graphs
Trees,Set Operations
Approximation,Optimization
Approximation,Similarity Functions
Probability Distributions,Intervals
Probability Distributions,Probability Outcomes
Probability Distributions,Real Summation
Cross Entropy,Logarithm
Cross Entropy,Probability Distributions
Entropy,Logarithm
Entropy,Probability Distributions
Rooted Tree Distributions,Conditional Distributions
Rooted Tree Distributions,Rooted Trees
Relations,Ordered Pairs
Relations,Set Inclusion
Rational Numbers,Integer Numbers
Partial Orders,Relation Properties
Partial Orders,Set Specification
Set Specification,Sentences
Set Specification,Set Inclusion
Set Operations,Algebras
Similarity Functions,Metrics
Intervals,Real Numbers
Probability Outcomes,Cardinality
Probability Outcomes,Probability
Real Summation,Natural Summation
Real Summation,Real Numbers
Logarithm,Real Numbers
Conditional Distributions,Conditional Event Probability
Conditional Distributions,Marginal Distributions
Conditional Distributions,Probability Distributions
Rooted Trees,Trees
Ordered Pairs,Sets
Set Inclusion,Set Equality
Integer Numbers,Solving Equations
Relation Properties,Relations
Sentences,Sets
Algebras,Operations
Metrics,Distance
Metrics,Length Common Notions
Metrics,Real Numbers
Cardinality,Injective Functions
Cardinality,Natural Numbers
Probability,Common Sense
Natural Summation,Arithmetic
Natural Summation,Family Operations
Conditional Event Probability,Event Probabilities
Marginal Distributions,Direct Products
Marginal Distributions,Probability Distributions
Sets,Objects
Set Equality,Identity
Set Equality,Sets
Solving Equations,Arithmetic
Solving Equations,Equations
Operations,Functions
Distance,Length Common Notions
Injective Functions,Functions
Natural Numbers,Functions
Arithmetic,Natural Numbers
Arithmetic,Operations
Family Operations,Algebras
Family Operations,Families
Event Probabilities,Probability Distributions
Event Probabilities,Probability Events
Event Probabilities,Set Operations
Direct Products,Natural Families
Direct Products,Natural Order
Identity,Objects
Equations,Identity
Functions,Relations
Families,Functions
Families,Set Specification
Probability Events,Probability Outcomes
Probability Events,Set Inclusion
Natural Families,Families
Natural Families,Natural Numbers
Natural Order,Natural Numbers
