name,need
Integer Partitions,Lists
Integer Partitions,Natural Sums
Integer Partitions,Partitions
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Natural Sums,Recursion Theorem
Partitions,Set Intersections
Partitions,Set Unions
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Set Numbers,Finite Sets
Recursion Theorem,Peano Axioms
Set Intersections,Empty Set
Set Intersections,Pair Intersections
Set Unions,Empty Set
Set Unions,Unordered Pairs
Families,Functions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Finite Sets,Equivalent Sets
Peano Axioms,Natural Induction
Empty Set,Set Specification
Pair Intersections,Set Specification
Unordered Pairs,Set Specification
Functions,Relations
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Pair Unions,Set Unions
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Natural Induction,Natural Numbers
Set Specification,Set Equality
Relations,Ordered Pair Projections
Set Complements,Empty Set
Set Complements,Set Differences
Equivalence Relations,Partitions
Equivalence Relations,Relations
Function Inverses,Function Composites
Function Inverses,Function Images
Natural Order,Peano Axioms
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Set Equality,Set Inclusion
Ordered Pair Projections,Set Products
Ordered Pair Projections,Set Unions
Set Differences,Set Specification
Function Composites,Functions
Function Images,Functions
Successor Sets,Pair Unions
Set Inclusion,Deductions
Set Products,Ordered Pairs
Set Products,Set Powers
Deductions,Quantified Statements
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Quantified Statements,Logical Statements
Unordered Triples,Pair Unions
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
Sets,Names
Names,Letters
Names,Objects
