name,need
Zero One Law,Tail Sigma Algebra
Tail Sigma Algebra,Sequences
Tail Sigma Algebra,Set Operations
Sequences,Direct Products
Sequences,Function Composition
Set Operations,Algebras
Direct Products,Natural Families
Direct Products,Natural Order
Function Composition,Functions
Algebras,Operations
Natural Families,Families
Natural Families,Natural Numbers
Natural Order,Natural Numbers
Functions,Relations
Operations,Functions
Families,Functions
Families,Set Inclusion
Families,Set Specification
Natural Numbers,Functions
Relations,Ordered Pairs
Set Inclusion,Set Equality
Set Specification,Sentences
Set Specification,Set Inclusion
Ordered Pairs,Sets
Set Equality,Identity
Set Equality,Sets
Sentences,Sets
Sets,Objects
Identity,Objects
