name,need
Prime Number Factorizations,Number Factorizations
Prime Number Factorizations,Prime Numbers
Number Factorizations,Lists
Number Factorizations,Natural Numbers
Number Factorizations,Prime Numbers
Prime Numbers,Natural Numbers
Prime Numbers,Natural Products
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Natural Products,Natural Sums
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Set Numbers,Finite Sets
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Set Differences,Set Specification
Successor Sets,Pair Unions
Natural Sums,Recursion Theorem
Families,Functions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Finite Sets,Equivalent Sets
Pair Unions,Set Unions
Set Intersections,Empty Set
Set Intersections,Pair Intersections
Set Specification,Set Equality
Recursion Theorem,Peano Axioms
Functions,Relations
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Pair Intersections,Set Specification
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Set Unions,Empty Set
Set Unions,Unordered Pairs
Empty Set,Set Specification
Set Equality,Set Inclusion
Peano Axioms,Natural Induction
Relations,Ordered Pair Projections
Set Complements,Empty Set
Set Complements,Set Differences
Equivalence Relations,Relations
Equivalence Relations,Set Partitions
Function Inverses,Function Composites
Function Inverses,Function Images
Natural Order,Peano Axioms
Unordered Pairs,Set Specification
Set Inclusion,Deductions
Natural Induction,Natural Numbers
Ordered Pair Projections,Set Products
Ordered Pair Projections,Set Unions
Set Partitions,Set Intersections
Set Partitions,Set Unions
Function Composites,Functions
Function Images,Functions
Deductions,Quantified Statements
Set Products,Ordered Pairs
Set Products,Set Powers
Quantified Statements,Logical Statements
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Logical Statements,Statements
Unordered Triples,Pair Unions
Statements,Identities
Statements,Sets
Identities,Names
Sets,Names
Names,Letters
Names,Objects
