name,need
Numbered Partitions,Lists
Numbered Partitions,Multisets
Numbered Partitions,Set Partitions
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Multisets,Natural Summation
Multisets,Number Factorizations
Multisets,Ordered Pairs
Set Partitions,Set Intersections
Set Partitions,Set Unions
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Set Numbers,Finite Sets
Natural Summation,Family Operations
Natural Summation,Lists
Natural Summation,Natural Sums
Number Factorizations,Lists
Number Factorizations,Natural Numbers
Number Factorizations,Prime Numbers
Ordered Pairs,Unordered Pairs
Set Intersections,Empty Set
Set Intersections,Pair Intersections
Set Unions,Empty Set
Set Unions,Unordered Pairs
Families,Functions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Finite Sets,Equivalent Sets
Family Operations,Families
Family Operations,Operations
Natural Sums,Recursion Theorem
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Prime Numbers,Natural Numbers
Prime Numbers,Natural Products
Unordered Pairs,Set Specification
Empty Set,Set Specification
Pair Intersections,Set Specification
Functions,Relations
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Pair Unions,Set Unions
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Operations,Functions
Operations,Pair Intersections
Operations,Set Symmetric Differences
Recursion Theorem,Peano Axioms
Set Differences,Set Specification
Successor Sets,Pair Unions
Natural Products,Natural Sums
Set Specification,Set Equality
Relations,Ordered Pair Projections
Set Complements,Empty Set
Set Complements,Set Differences
Equivalence Relations,Relations
Equivalence Relations,Set Partitions
Function Inverses,Function Composites
Function Inverses,Function Images
Natural Order,Peano Axioms
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Peano Axioms,Natural Induction
Set Equality,Set Inclusion
Ordered Pair Projections,Set Products
Ordered Pair Projections,Set Unions
Function Composites,Functions
Function Images,Functions
Natural Induction,Natural Numbers
Set Inclusion,Deductions
Set Products,Ordered Pairs
Set Products,Set Powers
Deductions,Quantified Statements
Set Powers,Unordered Triples
Quantified Statements,Logical Statements
Unordered Triples,Pair Unions
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
Sets,Names
Names,Letters
Names,Objects
