name,need
Approximation,Optimization
Approximation,Similarity Functions
Optimization,Total Orders
Similarity Functions,Metrics
Total Orders,Partial Orders
Total Orders,Set Specification
Metrics,Distance
Metrics,Real Numbers
Partial Orders,Relation Properties
Partial Orders,Set Specification
Set Specification,Sentences
Set Specification,Set Inclusion
Distance,Length Common Notions
Real Numbers,Rational Numbers
Relation Properties,Relations
Sentences,Sets
Set Inclusion,Set Equality
Rational Numbers,Integer Numbers
Relations,Ordered Pairs
Relations,Set Inclusion
Sets,Objects
Set Equality,Identity
Set Equality,Sets
Integer Numbers,Solving Equations
Ordered Pairs,Sets
Identity,Objects
Solving Equations,Arithmetic
Solving Equations,Equations
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Identity
Natural Numbers,Functions
Operations,Functions
Functions,Relations
