name,need
Integrable Function Spaces,Absolute Value
Integrable Function Spaces,Real Integrals
Absolute Value,Length
Absolute Value,Natural Difference
Absolute Value,Real Numbers
Real Integrals,Nonnegative Integrals
Natural Difference,Natural Addition
Real Numbers,Rational Numbers
Nonnegative Integrals,Simple Integrals
Natural Addition,Natural Numbers
Rational Numbers,Integer Numbers
Simple Integrals,Measurable Functions
Simple Integrals,Simple Functions
Natural Numbers,Functions
Integer Numbers,Equation Solutions
Measurable Functions,Measures
Simple Functions,Characteristic Functions
Simple Functions,Partitions
Functions,Relations
Equation Solutions,Arithmetic
Equation Solutions,Equations
Measures,Cardinality
Measures,Power Set
Measures,Subset Algebras
Characteristic Functions,Real Functions
Partitions,Set Operations
Relations,Ordered Pairs
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Identity
Cardinality,Injective Functions
Cardinality,Natural Numbers
Power Set,Set Inclusion
Subset Algebras,Cardinality
Subset Algebras,Set Operations
Subset Algebras,Subset Systems
Real Functions,Intervals
Set Operations,Algebras
Set Operations,Set Intersections
Set Operations,Set Symmetric Differences
Set Operations,Set Unions
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Operations,Functions
Identity,Objects
Injective Functions,Functions
Set Inclusion,Set Equality
Subset Systems,Ordered Pairs
Subset Systems,Power Set
Intervals,Real Numbers
Algebras,Operations
Set Intersections,Set Specification
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Set Unions,Set Specification
Empty Set,Set Inclusion
Empty Set,Set Specification
Unordered Pairs,Set Specification
Set Equality,Identity
Set Equality,Sets
Set Specification,Sentences
Set Specification,Set Inclusion
Set Complements,Set Specification
Sets,Objects
Sentences,Sets
