name,need
Exchangeable Singular Decomposition,Exchangeable Measures
Exchangeable Measures,Measures
Exchangeable Measures,Real Integrals
Measures,Cardinality
Measures,Set Operations
Measures,Subsets
Real Integrals,Nonnegative Integrals
Cardinality,Natural Numbers
Set Operations,Algebras
Subsets,Sets
Nonnegative Integrals,Set Specification
Nonnegative Integrals,Simple Functions
Natural Numbers,Functions
Algebras,Operations
Sets,Objects
Set Specification,Set Extension
Simple Functions,Characteristic Functions
Functions,Relations
Operations,Functions
Set Extension,Identity
Set Extension,Sets
Characteristic Functions,Real Functions
Relations,Ordered Pairs
Identity,Objects
Real Functions,Functions
Real Functions,Intervals
Ordered Pairs,Sets
Intervals,Real Numbers
Real Numbers,Integer Numbers
Integer Numbers,Solving Equations
Solving Equations,Arithmetic
Solving Equations,Equations
Arithmetic,Natural Numbers
Arithmetic,Operations
Equations,Objects
