name,need
Function Extensions,Functions
Functions,Relations
Relations,Ordered Pairs
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Empty Set,Set Equality
Unordered Pairs,Set Specification
Set Equality,Identity
Set Equality,Standardized Accounts
Set Specification,Set Inclusion
Identity,Objects
Standardized Accounts,Accounts
Set Inclusion,Empty Set
Accounts,Deductions
Accounts,Quantified Statements
Deductions,Logical Statements
Quantified Statements,Logical Statements
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Objects
Sets,Objects
