name,need
Numberings,Cardinality
Numberings,Function Inverses
Cardinality,Injective Functions
Cardinality,Natural Numbers
Function Inverses,Function Composites
Function Inverses,Injective Functions
Function Inverses,Surjective Functions
Injective Functions,Functions
Natural Numbers,Functions
Function Composites,Functions
Surjective Functions,Functions
Functions,Relations
Relations,Ordered Pairs
Ordered Pairs,Empty Set
Ordered Pairs,Unordered Pairs
Empty Set,Set Inclusion
Empty Set,Set Specification
Unordered Pairs,Set Specification
Set Inclusion,Set Equality
Set Specification,Sentences
Set Specification,Set Inclusion
Set Equality,Identity
Set Equality,Sets
Sentences,Sets
Identity,Objects
Sets,Objects
