name,need
Convex Combinations,Convex Sets
Convex Combinations,Linear Combinations
Convex Sets,Affine Sets
Convex Sets,Intervals
Convex Sets,Set Operations
Linear Combinations,Numberings
Linear Combinations,Vectors
Affine Sets,N-Dimensional Space
Intervals,Real Order
Set Operations,Operations
Set Operations,Pair Intersections
Set Operations,Set Symmetric Differences
Numberings,Finite Sets
Vectors,Fields
Vectors,N-Dimensional Space
N-Dimensional Space,Distance
N-Dimensional Space,Real Line
N-Dimensional Space,Real Plane
N-Dimensional Space,Real Space
Real Order,Real Numbers
Operations,Functions
Pair Intersections,Set Specification
Set Symmetric Differences,Set Complements
Set Symmetric Differences,Set Unions
Finite Sets,Equivalent Sets
Fields,Groups
Fields,Rational Numbers
Distance,Space Distance
Real Line,Geometry
Real Line,Real Order
Real Plane,Direct Products
Real Plane,Geometry
Real Plane,Real Order
Real Space,Direct Products
Real Space,Geometry
Real Space,Real Order
Real Numbers,Rational Numbers
Functions,Relations
Set Specification,Set Inclusion
Set Complements,Empty Set
Set Complements,Set Differences
Set Unions,Empty Set
Set Unions,Unordered Pairs
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Numbers
Equivalent Sets,Natural Order
Groups,Algebras
Groups,Integer Additive Inverses
Groups,Integer Arithmetic
Rational Numbers,Integer Arithmetic
Space Distance,Plane Distance
Space Distance,Real Space
Geometry,Sets
Direct Products,Families
Relations,Cartesian Products
Set Inclusion,Definitions
Set Inclusion,Standardized Accounts
Empty Set,Set Specification
Set Differences,Set Specification
Unordered Pairs,Set Specification
Equivalence Relations,Partitions
Equivalence Relations,Relations
Function Inverses,Function Composites
Function Inverses,Function Images
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Natural Order,Peano Axioms
Algebras,Operations
Integer Additive Inverses,Integer Sums
Integer Additive Inverses,Inverse Elements
Integer Arithmetic,Integer Products
Integer Arithmetic,Integer Sums
Integer Arithmetic,Natural Additive Identity
Integer Arithmetic,Natural Multiplicative Identity
Plane Distance,Interval Length
Sets,Names
Families,Functions
Cartesian Products,Ordered Pairs
Cartesian Products,Set Powers
Definitions,Objects
Standardized Accounts,Accounts
Partitions,Set Intersections
Partitions,Set Unions
Function Composites,Functions
Function Images,Functions
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Successor Sets,Pair Unions
Peano Axioms,Natural Induction
Integer Sums,Integer Numbers
Integer Sums,Natural Sums
Inverse Elements,Element Functions
Inverse Elements,Function Inverses
Integer Products,Integer Numbers
Integer Products,Natural Products
Natural Additive Identity,Arithmetic
Natural Additive Identity,Identity Elements
Natural Multiplicative Identity,Arithmetic
Natural Multiplicative Identity,Identity Elements
Interval Length,Intervals
Names,Letters
Names,Objects
Ordered Pairs,Unordered Pairs
Set Powers,Unordered Triples
Accounts,Deductions
Accounts,Quantified Statements
Set Intersections,Pair Intersections
Pair Unions,Set Unions
Natural Induction,Natural Numbers
Integer Numbers,Equivalence Relations
Integer Numbers,Natural Numbers
Natural Sums,Recursion Theorem
Element Functions,Algebras
Natural Products,Natural Sums
Arithmetic,Natural Exponents
Arithmetic,Operations
Identity Elements,Operations
Unordered Triples,Pair Unions
Deductions,Logical Statements
Quantified Statements,Logical Statements
Recursion Theorem,Peano Axioms
Natural Exponents,Natural Products
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
