name,need
Matrix Games,Games
Matrix Games,Matrices
Games,Arrays
Games,Decisions
Games,Set Numbers
Matrices,Real Matrices
Matrices,Vectors
Arrays,Lists
Decisions,Orders
Decisions,Set Numbers
Decisions,Uncertain Outcomes
Set Numbers,Finite Sets
Real Matrices,Linear Equations
Vectors,Fields
Vectors,N-Dimensional Space
Vectors,Real Vectors
Lists,Direct Products
Lists,Family Unions and Intersections
Lists,Set Numbers
Orders,Natural Order
Orders,Relations
Uncertain Outcomes,Natural Numbers
Uncertain Outcomes,Set Powers
Finite Sets,Equivalent Sets
Linear Equations,Arrays
Linear Equations,Linear Functions
Linear Equations,Natural Equations
Fields,Groups
Fields,Rational Numbers
N-Dimensional Space,Distance
Real Vectors,N-Dimensional Space
Real Vectors,Real Numbers
Direct Products,Families
Family Unions and Intersections,Families
Family Unions and Intersections,Generalized Set Dualities
Family Unions and Intersections,Set Unions and Intersections
Natural Order,Peano Axioms
Relations,Set Products
Natural Numbers,Intersection of Empty Set
Natural Numbers,Set Differences
Natural Numbers,Successor Sets
Set Powers,Unordered Triples
Equivalent Sets,Equivalence Relations
Equivalent Sets,Function Inverses
Equivalent Sets,Natural Order
Linear Functions,N-Dimensional Space
Linear Functions,Real Summation
Natural Equations,Equations
Natural Equations,Natural Order
Natural Equations,Natural Sums
Groups,Integer Additive Inverses
Groups,Integer Arithmetic
Rational Numbers,Integer Arithmetic
Distance,Space Distance
Real Numbers,Rational Numbers
Families,Functions
Generalized Set Dualities,Intersection of Empty Set
Generalized Set Dualities,Set Dualities
Set Unions and Intersections,Pair Intersections
Set Unions and Intersections,Pair Unions
Peano Axioms,Natural Induction
Set Products,Ordered Pairs
Set Products,Set Powers
Intersection of Empty Set,Pair Unions
Intersection of Empty Set,Set Intersections
Set Differences,Set Specification
Successor Sets,Pair Unions
Unordered Triples,Pair Unions
Equivalence Relations,Partitions
Equivalence Relations,Relations
Function Inverses,Function Composites
Function Inverses,Function Images
Real Summation,Natural Summation
Real Summation,Real Numbers
Equations,Functions
Natural Sums,Recursion Theorem
Integer Additive Inverses,Integer Sums
Integer Additive Inverses,Inverse Elements
Integer Arithmetic,Integer Products
Integer Arithmetic,Integer Sums
Integer Arithmetic,Natural Additive Identity
Integer Arithmetic,Natural Multiplicative Identity
Space Distance,Plane Distance
Space Distance,Real Space
Functions,Relations
Set Dualities,Pair Intersections
Set Dualities,Pair Unions
Set Dualities,Set Complements
Pair Intersections,Set Specification
Pair Unions,Set Unions
Natural Induction,Natural Numbers
Ordered Pairs,Unordered Pairs
Set Intersections,Pair Intersections
Set Specification,Set Inclusion
Partitions,Set Intersections
Partitions,Set Unions
Function Composites,Functions
Function Images,Functions
Natural Summation,Family Operations
Natural Summation,Natural Sums
Recursion Theorem,Peano Axioms
Integer Sums,Integer Numbers
Integer Sums,Natural Sums
Inverse Elements,Element Functions
Inverse Elements,Function Inverses
Integer Products,Integer Numbers
Integer Products,Natural Products
Natural Additive Identity,Arithmetic
Natural Additive Identity,Identity Elements
Natural Multiplicative Identity,Arithmetic
Natural Multiplicative Identity,Identity Elements
Plane Distance,Interval Length
Plane Distance,Real Plane
Real Space,Geometry
Real Space,Real Order
Real Space,Real Plane
Set Complements,Empty Set
Set Complements,Set Differences
Set Unions,Empty Set
Set Unions,Unordered Pairs
Unordered Pairs,Set Specification
Set Inclusion,Standardized Accounts
Family Operations,Algebras
Family Operations,Families
Integer Numbers,Equivalence Relations
Integer Numbers,Natural Numbers
Element Functions,Algebras
Natural Products,Natural Sums
Arithmetic,Natural Powers
Arithmetic,Operations
Identity Elements,Operations
Interval Length,Intervals
Real Plane,Geometry
Real Plane,Lists
Real Plane,Real Order
Geometry,Sets
Real Order,Comparisons
Real Order,Rational Order
Real Order,Real Numbers
Empty Set,Set Specification
Standardized Accounts,Accounts
Algebras,Operations
Natural Powers,Natural Products
Operations,Functions
Intervals,Real Line
Sets,Names
Comparisons,Converse Relations
Comparisons,Orders
Rational Order,Integer Order
Rational Order,Integer Products
Rational Order,Rational Numbers
Accounts,Deductions
Real Line,Integral Line
Real Line,Real Order
Names,Letters
Names,Objects
Converse Relations,Relations
Integer Order,Integer Numbers
Integer Order,Natural Sums
Integer Order,Orders
Deductions,Quantified Statements
Integral Line,Geometry
Integral Line,Integer Arithmetic
Quantified Statements,Logical Statements
Logical Statements,Statements
Statements,Identities
Statements,Sets
Identities,Names
